facility_id,facility_name,address,city,state,zip_code,county_name,phone_number,hcahps_measure_id,hcahps_question,hcahps_answer_description,patient_survey_star_rating,patient_survey_star_rating_footnote,hcahps_answer_percent,hcahps_answer_percent_footnote,hcahps_linear_mean_value,number_of_completed_surveys,number_of_completed_surveys_footnote,survey_response_rate_percent,survey_response_rate_percent_footnote,start_date,end_date
330181,NORTHWELL HOSPITAL GLEN COVE,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,(516) 674-7300,H_COMP_7_LINEAR_SCORE,Care transition - linear mean score,Care transition - linear mean score,Not Applicable,,Not Applicable,,82,349,,21,,07/01/2020,03/31/2021
330181,NORTHWELL HOSPITAL GLEN COVE,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,(516) 674-7300,H_COMP_7_STAR_RATING,Care transition - star rating,Care transition - star rating,3,,Not Applicable,,Not Applicable,349,,21,,07/01/2020,03/31/2021
330181,NORTHWELL HOSPITAL GLEN COVE,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,(516) 674-7300,H_CT_PREFER_A,"Patients who ""Agree"" that the staff took my preferences into account when determining my health care needs","Patients who ""Agree"" that staff took their preferences into account",Not Applicable,,42,,Not Applicable,349,,21,,07/01/2020,03/31/2021
330181,NORTHWELL HOSPITAL GLEN COVE,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,(516) 674-7300,H_CT_PREFER_D_SD,"Patients who ""Disagree"" or ""Strongly Disagree"" that the staff took my preferences into account when determining my health care needs","Patients who ""Disagree"" or ""Strongly Disagree"" that staff took their preferences into account",Not Applicable,,9,,Not Applicable,349,,21,,07/01/2020,03/31/2021
330181,NORTHWELL HOSPITAL GLEN COVE,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,(516) 674-7300,H_CT_PREFER_SA,"Patients who ""Strongly Agree"" that the staff took my preferences into account when determining my health care needs","Patients who ""Strongly Agree"" that staff took their preferences into account",Not Applicable,,49,,Not Applicable,349,,21,,07/01/2020,03/31/2021
330181,NORTHWELL HOSPITAL GLEN COVE,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,(516) 674-7300,H_CT_UNDER_A,"Patients who ""Agree"" that they understood their responsiblities in managing their health","Patients who ""Agree"" they understood their responsiblities when they left the hospital",Not Applicable,,42,,Not Applicable,349,,21,,07/01/2020,03/31/2021
330181,NORTHWELL HOSPITAL GLEN COVE,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,(516) 674-7300,H_CT_UNDER_D_SD,"Patients who ""Disagree"" or ""Strongly Disagree"" that they understood their responsiblities in managing their health","Patients who ""Disagree"" or ""Strongly Disagree"" they understood their responsiblities when they left the hospital",Not Applicable,,5,,Not Applicable,349,,21,,07/01/2020,03/31/2021
330181,NORTHWELL HOSPITAL GLEN COVE,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,(516) 674-7300,H_CT_UNDER_SA,"Patients who ""Strongly Agree"" that they understood their responsiblities in managing their health","Patients who ""Strongly Agree"" they understood their responsiblities when they left the hospital",Not Applicable,,53,,Not Applicable,349,,21,,07/01/2020,03/31/2021
330181,NORTHWELL HOSPITAL GLEN COVE,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,(516) 674-7300,H_CT_MED_A,"Patients who ""Agree"" that they understood the purposes of their medications when leaving the hospital","Patients who ""Agree"" they understood their medications when they left the hospital",Not Applicable,,33,,Not Applicable,349,,21,,07/01/2020,03/31/2021
330181,NORTHWELL HOSPITAL GLEN COVE,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,(516) 674-7300,H_CT_MED_D_SD,"Patients who ""Disagree"" or ""Strongly Disagree"" that they understood the purposes of their medications when leaving the hospital","Patients who ""Disagree"" or ""Strongly Disagree"" they understood their medications when they left the hospital",Not Applicable,,5,,Not Applicable,349,,21,,07/01/2020,03/31/2021
330181,NORTHWELL HOSPITAL GLEN COVE,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,(516) 674-7300,H_CT_MED_SA,"Patients who ""Strongly Agree"" that they understood the purposes of their medications when leaving the hospital","Patients who ""Strongly Agree"" they understood their medications when they left the hospital",Not Applicable,,62,,Not Applicable,349,,21,,07/01/2020,03/31/2021
330181,NORTHWELL HOSPITAL GLEN COVE,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,(516) 674-7300,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean","Room was ""always"" clean",Not Applicable,,79,,Not Applicable,349,,21,,07/01/2020,03/31/2021
330181,NORTHWELL HOSPITAL GLEN COVE,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,(516) 674-7300,H_CLEAN_HSP_SN_P,"Patients who reported that their room and bathroom were ""Sometimes"" or ""Never"" clean","Room was ""sometimes"" or ""never"" clean",Not Applicable,,7,,Not Applicable,349,,21,,07/01/2020,03/31/2021
330181,NORTHWELL HOSPITAL GLEN COVE,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,(516) 674-7300,H_CLEAN_HSP_U_P,"Patients who reported that their room and bathroom were ""Usually"" clean","Room was ""usually"" clean",Not Applicable,,14,,Not Applicable,349,,21,,07/01/2020,03/31/2021
330181,NORTHWELL HOSPITAL GLEN COVE,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,(516) 674-7300,H_CLEAN_LINEAR_SCORE,Cleanliness - linear mean score,Cleanliness - linear mean score,Not Applicable,,Not Applicable,,90,349,,21,,07/01/2020,03/31/2021
330181,NORTHWELL HOSPITAL GLEN COVE,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,(516) 674-7300,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,5,,Not Applicable,,Not Applicable,349,,21,,07/01/2020,03/31/2021
330181,NORTHWELL HOSPITAL GLEN COVE,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,(516) 674-7300,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night","""Always"" quiet at night",Not Applicable,,64,,Not Applicable,349,,21,,07/01/2020,03/31/2021
330181,NORTHWELL HOSPITAL GLEN COVE,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,(516) 674-7300,H_QUIET_HSP_SN_P,"Patients who reported that the area around their room was ""Sometimes"" or ""Never"" quiet at night","""Sometimes"" or ""never"" quiet at night",Not Applicable,,10,,Not Applicable,349,,21,,07/01/2020,03/31/2021
330181,NORTHWELL HOSPITAL GLEN COVE,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,(516) 674-7300,H_QUIET_HSP_U_P,"Patients who reported that the area around their room was ""Usually"" quiet at night","""Usually"" quiet at night",Not Applicable,,26,,Not Applicable,349,,21,,07/01/2020,03/31/2021
330181,NORTHWELL HOSPITAL GLEN COVE,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,(516) 674-7300,H_QUIET_LINEAR_SCORE,Quietness - linear mean score,Quietness - linear mean score,Not Applicable,,Not Applicable,,84,349,,21,,07/01/2020,03/31/2021
330181,NORTHWELL HOSPITAL GLEN COVE,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,(516) 674-7300,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,3,,Not Applicable,,Not Applicable,349,,21,,07/01/2020,03/31/2021
330181,NORTHWELL HOSPITAL GLEN COVE,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,(516) 674-7300,H_HSP_RATING_0_6,Patients who gave their hospital a rating of 6 or lower on a scale from 0 (lowest) to 10 (highest),"Patients who gave a rating of ""6"" or lower (low)",Not Applicable,,7,,Not Applicable,349,,21,,07/01/2020,03/31/2021
330181,NORTHWELL HOSPITAL GLEN COVE,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,(516) 674-7300,H_HSP_RATING_7_8,Patients who gave their hospital a rating of 7 or 8 on a scale from 0 (lowest) to 10 (highest),"Patients who gave a rating of ""7"" or ""8"" (medium)",Not Applicable,,16,,Not Applicable,349,,21,,07/01/2020,03/31/2021
330181,NORTHWELL HOSPITAL GLEN COVE,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,(516) 674-7300,H_HSP_RATING_9_10,Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest),"Patients who gave a rating of ""9"" or ""10"" (high)",Not Applicable,,77,,Not Applicable,349,,21,,07/01/2020,03/31/2021
330181,NORTHWELL HOSPITAL GLEN COVE,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,(516) 674-7300,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,Overall hospital rating - linear mean score,Not Applicable,,Not Applicable,,90,349,,21,,07/01/2020,03/31/2021
330181,NORTHWELL HOSPITAL GLEN COVE,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,(516) 674-7300,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,4,,Not Applicable,,Not Applicable,349,,21,,07/01/2020,03/31/2021
330181,NORTHWELL HOSPITAL GLEN COVE,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,(516) 674-7300,H_RECMND_DN,"Patients who reported NO, they would probably not or definitely not recommend the hospital","""NO"", patients would not recommend the hospital (they probably would not or definitely would not recommend it)",Not Applicable,,6,,Not Applicable,349,,21,,07/01/2020,03/31/2021
330181,NORTHWELL HOSPITAL GLEN COVE,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,(516) 674-7300,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital","""YES"", patients would definitely recommend the hospital",Not Applicable,,72,,Not Applicable,349,,21,,07/01/2020,03/31/2021
330181,NORTHWELL HOSPITAL GLEN COVE,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,(516) 674-7300,H_RECMND_PY,"Patients who reported YES, they would probably recommend the hospital","""YES"", patients would probably recommend the hospital",Not Applicable,,22,,Not Applicable,349,,21,,07/01/2020,03/31/2021
330181,NORTHWELL HOSPITAL GLEN COVE,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,(516) 674-7300,H_RECMND_LINEAR_SCORE,Recommend hospital - linear mean score,Recommend hospital - linear mean score,Not Applicable,,Not Applicable,,88,349,,21,,07/01/2020,03/31/2021
330181,NORTHWELL HOSPITAL GLEN COVE,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,(516) 674-7300,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,4,,Not Applicable,,Not Applicable,349,,21,,07/01/2020,03/31/2021
330181,NORTHWELL HOSPITAL GLEN COVE,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,(516) 674-7300,H_STAR_RATING,Summary star rating,Summary star rating,3,,Not Applicable,,Not Applicable,349,,21,,07/01/2020,03/31/2021
330182,ST FRANCIS HOSPITAL - THE HEART CENTER,100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,(516) 562-6000,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well","Nurses ""always"" communicated well",Not Applicable,,88,,Not Applicable,1107,,33,,07/01/2020,03/31/2021
330182,ST FRANCIS HOSPITAL - THE HEART CENTER,100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,(516) 562-6000,H_COMP_1_SN_P,"Patients who reported that their nurses ""Sometimes"" or ""Never"" communicated well","Nurses ""sometimes"" or ""never"" communicated well",Not Applicable,,2,,Not Applicable,1107,,33,,07/01/2020,03/31/2021
330182,ST FRANCIS HOSPITAL - THE HEART CENTER,100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,(516) 562-6000,H_COMP_1_U_P,"Patients who reported that their nurses ""Usually"" communicated well","Nurses ""usually"" communicated well",Not Applicable,,10,,Not Applicable,1107,,33,,07/01/2020,03/31/2021
330182,ST FRANCIS HOSPITAL - THE HEART CENTER,100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,(516) 562-6000,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,Nurse communication - linear mean score,Not Applicable,,Not Applicable,,95,1107,,33,,07/01/2020,03/31/2021
330182,ST FRANCIS HOSPITAL - THE HEART CENTER,100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,(516) 562-6000,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,5,,Not Applicable,,Not Applicable,1107,,33,,07/01/2020,03/31/2021
330182,ST FRANCIS HOSPITAL - THE HEART CENTER,100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,(516) 562-6000,H_NURSE_RESPECT_A_P,"Patients who reported that their nurses ""Always"" treated them with courtesy and respect","Nurses ""always"" treated them with courtesy and  respect",Not Applicable,,93,,Not Applicable,1107,,33,,07/01/2020,03/31/2021
330182,ST FRANCIS HOSPITAL - THE HEART CENTER,100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,(516) 562-6000,H_NURSE_RESPECT_SN_P,"Patients who reported that their nurses ""Sometimes"" or ""Never""  treated them with courtesy and respect","Nurses ""sometimes"" or ""never"" treated them with courtesy and  respect",Not Applicable,,2,,Not Applicable,1107,,33,,07/01/2020,03/31/2021
330182,ST FRANCIS HOSPITAL - THE HEART CENTER,100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,(516) 562-6000,H_NURSE_RESPECT_U_P,"Patients who reported that their nurses ""Usually""  treated them with courtesy and respect","Nurses ""usually""  treated them with courtesy and  respect",Not Applicable,,5,,Not Applicable,1107,,33,,07/01/2020,03/31/2021
330182,ST FRANCIS HOSPITAL - THE HEART CENTER,100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,(516) 562-6000,H_NURSE_LISTEN_A_P,"Patients who reported that their nurses ""Always"" listened carefully to them","Nurses ""always"" listened carefully",Not Applicable,,86,,Not Applicable,1107,,33,,07/01/2020,03/31/2021
330182,ST FRANCIS HOSPITAL - THE HEART CENTER,100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,(516) 562-6000,H_NURSE_LISTEN_SN_P,"Patients who reported that their nurses ""Sometimes"" or ""Never"" listened carefully to them","Nurses ""sometimes"" or ""never"" listened carefully",Not Applicable,,2,,Not Applicable,1107,,33,,07/01/2020,03/31/2021
330182,ST FRANCIS HOSPITAL - THE HEART CENTER,100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,(516) 562-6000,H_NURSE_LISTEN_U_P,"Patients who reported that their nurses ""Usually"" listened carefully to them","Nurses ""usually"" listened carefully",Not Applicable,,12,,Not Applicable,1107,,33,,07/01/2020,03/31/2021
330182,ST FRANCIS HOSPITAL - THE HEART CENTER,100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,(516) 562-6000,H_NURSE_EXPLAIN_A_P,"Patients who reported that their nurses ""Always"" explained things in a way they could understand","Nurses ""always"" explained things so they could understand",Not Applicable,,85,,Not Applicable,1107,,33,,07/01/2020,03/31/2021
330182,ST FRANCIS HOSPITAL - THE HEART CENTER,100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,(516) 562-6000,H_NURSE_EXPLAIN_SN_P,"Patients who reported that their nurses ""Sometimes"" or ""Never"" explained things in a way they could understand","Nurses ""sometimes"" or ""never"" explained things so they could understand",Not Applicable,,2,,Not Applicable,1107,,33,,07/01/2020,03/31/2021
330182,ST FRANCIS HOSPITAL - THE HEART CENTER,100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,(516) 562-6000,H_NURSE_EXPLAIN_U_P,"Patients who reported that their nurses ""Usually"" explained things in a way they could understand","Nurses ""usually"" explained things so they could understand",Not Applicable,,13,,Not Applicable,1107,,33,,07/01/2020,03/31/2021
330182,ST FRANCIS HOSPITAL - THE HEART CENTER,100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,(516) 562-6000,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well","Doctors ""always"" communicated well",Not Applicable,,82,,Not Applicable,1107,,33,,07/01/2020,03/31/2021
330182,ST FRANCIS HOSPITAL - THE HEART CENTER,100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,(516) 562-6000,H_COMP_2_SN_P,"Patients who reported that their doctors ""Sometimes"" or ""Never"" communicated well","Doctors ""sometimes"" or ""never"" communicated well",Not Applicable,,3,,Not Applicable,1107,,33,,07/01/2020,03/31/2021
330182,ST FRANCIS HOSPITAL - THE HEART CENTER,100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,(516) 562-6000,H_COMP_2_U_P,"Patients who reported that their doctors ""Usually"" communicated well","Doctors ""usually"" communicated well",Not Applicable,,15,,Not Applicable,1107,,33,,07/01/2020,03/31/2021
330182,ST FRANCIS HOSPITAL - THE HEART CENTER,100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,(516) 562-6000,H_COMP_2_LINEAR_SCORE,Doctor communication - linear mean score,Doctor communication - linear mean score,Not Applicable,,Not Applicable,,93,1107,,33,,07/01/2020,03/31/2021
330182,ST FRANCIS HOSPITAL - THE HEART CENTER,100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,(516) 562-6000,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,4,,Not Applicable,,Not Applicable,1107,,33,,07/01/2020,03/31/2021
330182,ST FRANCIS HOSPITAL - THE HEART CENTER,100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,(516) 562-6000,H_DOCTOR_RESPECT_A_P,"Patients who reported that their doctors ""Always"" treated them with courtesy and respect","Doctors ""always"" treated them with courtesy and  respect",Not Applicable,,88,,Not Applicable,1107,,33,,07/01/2020,03/31/2021
330182,ST FRANCIS HOSPITAL - THE HEART CENTER,100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,(516) 562-6000,H_DOCTOR_RESPECT_SN_P,"Patients who reported that their doctors ""Sometimes"" or ""Never""  treated them with courtesy and respect","Doctors ""sometimes"" or ""never"" treated them with courtesy and  respect",Not Applicable,,2,,Not Applicable,1107,,33,,07/01/2020,03/31/2021
330182,ST FRANCIS HOSPITAL - THE HEART CENTER,100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,(516) 562-6000,H_DOCTOR_RESPECT_U_P,"Patients who reported that their doctors ""Usually""  treated them with courtesy and respect","Doctors ""usually""  treated them with courtesy and  respect",Not Applicable,,10,,Not Applicable,1107,,33,,07/01/2020,03/31/2021
330182,ST FRANCIS HOSPITAL - THE HEART CENTER,100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,(516) 562-6000,H_DOCTOR_LISTEN_A_P,"Patients who reported that their doctors ""Always"" listened carefully to them","Doctors ""always"" listened carefully",Not Applicable,,80,,Not Applicable,1107,,33,,07/01/2020,03/31/2021
330182,ST FRANCIS HOSPITAL - THE HEART CENTER,100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,(516) 562-6000,H_DOCTOR_LISTEN_SN_P,"Patients who reported that their doctors ""Sometimes"" or ""Never"" listened carefully to them","Doctors ""sometimes"" or ""never"" listened carefully",Not Applicable,,4,,Not Applicable,1107,,33,,07/01/2020,03/31/2021
330182,ST FRANCIS HOSPITAL - THE HEART CENTER,100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,(516) 562-6000,H_DOCTOR_LISTEN_U_P,"Patients who reported that their doctors ""Usually"" listened carefully to them","Doctors ""usually"" listened carefully",Not Applicable,,16,,Not Applicable,1107,,33,,07/01/2020,03/31/2021
330182,ST FRANCIS HOSPITAL - THE HEART CENTER,100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,(516) 562-6000,H_DOCTOR_EXPLAIN_A_P,"Patients who reported that their doctors ""Always"" explained things in a way they could understand","Doctors ""always"" explained things so they could understand",Not Applicable,,77,,Not Applicable,1107,,33,,07/01/2020,03/31/2021
330182,ST FRANCIS HOSPITAL - THE HEART CENTER,100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,(516) 562-6000,H_DOCTOR_EXPLAIN_SN_P,"Patients who reported that their doctors ""Sometimes"" or ""Never"" explained things in a way they could understand","Doctors ""sometimes"" or ""never"" explained things so they could understand",Not Applicable,,4,,Not Applicable,1107,,33,,07/01/2020,03/31/2021
